(Kind,code,score,name,professor,week,start_time,end_time)
전선 > 대순종학과,042092-01,3,대순종학특강,최치봉,화,14:30:00,16:00:00
전선 > 대순종학과,044008-01,1,수도교화실습Ⅷ,이경원,목,18:25:00,20:05:00
전선 > 대순종학과,045044-01,3,대순종교윤리학,박상규,목,10:00:00,11:30:00
전선 > 대순종학과,045044-01,3,대순종교윤리학,박상규,금,10:00:00,11:30:00
전선 > 대순종학과,대순종-01,3,대순사상과고전이해,이경원,화,10:00:00,11:30:00
전선 > 대순종학과,대순종-01,3,대순사상과고전이해,이경원,수,10:00:00,11:30:00
전선 > 영어영문학과,024009-01,3,영어발음기초,김한규,화,14:30:00,16:00:00
전선 > 영어영문학과,024009-01,3,영어발음기초,김한규,목,14:30:00,16:00:00
전선 > 영어영문학과,024012-01,3,영문학개론,변효정,화,13:30:00,14:30:00
전선 > 영어영문학과,024012-01,3,영문학개론,변효정,수,14:30:00,16:30:00
전선 > 영어영문학과,025021-01,3,실용영문법,나병모,월,15:00:00,16:30:00
전선 > 영어영문학과,025021-01,3,실용영문법,나병모,수,13:00:00,14:30:00
전선 > 영어영문학과,022501-01,3,실용영작문,Mark Burman,월,11:30:00,13:00:00
전선 > 영어영문학과,022501-01,3,실용영작문,Mark Burman,수,11:30:00,13:00:00
전필 > 영어영문학과,025006-01,3,영국문학의이해,백승봉,월,15:00:00,16:30:00
전필 > 영어영문학과,025006-01,3,영국문학의이해,백승봉,목,13:00:00,14:30:00
전필 > 영어영문학과,025006-02,3,영국문학의이해,백승봉,화,13:00:00,14:30:00
전필 > 영어영문학과,025006-02,3,영국문학의이해,백승봉,목,15:00:00,16:30:00
전선 > 영어영문학과,025024-01,3,미국스토리텔링,공명수,월,10:00:00,11:30:00
전선 > 영어영문학과,025024-01,3,미국스토리텔링,공명수,수,10:00:00,11:30:00
전선 > 영어영문학과,025133-01,3,19세기영미시,양균원,월,13:00:00,14:30:00
전선 > 영어영문학과,025133-01,3,19세기영미시,양균원,수,13:00:00,14:30:00
전선 > 영어영문학과,025134-01,3,현대미국소설특강,공명수,화,10:00:00,11:30:00
전선 > 영어영문학과,025134-01,3,현대미국소설특강,공명수,목,10:00:00,11:30:00
전선 > 영어영문학과,022017-01,3,미국문학사,양균원,월,10:00:00,11:30:00
전선 > 영어영문학과,022017-01,3,미국문학사,양균원,수,10:00:00,11:30:00
전선 > 영어영문학과,025015-01,3,통상영어,공명수,월,13:00:00,14:30:00
전선 > 영어영문학과,025015-01,3,통상영어,공명수,수,13:00:00,14:30:00
전선 > 영어영문학과,025102-01,3,고급영문독해,양균원,월,15:00:00,16:30:00
전선 > 영어영문학과,025102-01,3,고급영문독해,양균원,수,15:00:00,16:30:00
전선 > 영어영문학과,025137-01,3,영어단어구조론,김한규,월,14:30:00,16:00:00
전선 > 영어영문학과,025137-01,3,영어단어구조론,김한규,수,14:30:00,16:00:00
전선 > 역사·문화콘텐츠학과,056004-01,3,서양고대의역사와문화,역사강사1,목,09:30:00,12:30:00
전선 > 역사·문화콘텐츠학과,056011-01,3,문화콘텐츠입문,김영주,수,09:30:00,12:30:00
전선 > 역사·문화콘텐츠학과,056043-01,3,한국의종교문화,김승남,화,14:30:00,16:00:00
전선 > 역사·문화콘텐츠학과,056043-01,3,한국의종교문화,김승남,목,14:30:00,16:00:00
전선 > 역사·문화콘텐츠학과,056051-01,3,조선시대의역사와문화콘텐츠,김영완,수,13:30:00,16:30:00
전선 > 역사·문화콘텐츠학과,056014-01,3,조선시대생활사,김영완,수,10:00:00,13:00:00
전선 > 역사·문화콘텐츠학과,056015-01,3,중국문명과제국의성립,김용천,화,10:00:00,11:30:00
전선 > 역사·문화콘텐츠학과,056015-01,3,중국문명과제국의성립,김용천,목,11:30:00,13:00:00
전선 > 역사·문화콘텐츠학과,056016-01,3,세계대전과현대사회,역사강사1,화,13:30:00,16:30:00
전선 > 역사·문화콘텐츠학과,056017-01,3,문화심리학,김승남,월,14:30:00,16:00:00
전선 > 역사·문화콘텐츠학과,056017-01,3,문화심리학,김승남,수,14:30:00,16:00:00
전선 > 역사·문화콘텐츠학과,056041-01,3,고려시대의역사와문화콘텐츠,박윤선,월,10:00:00,11:30:00
전선 > 역사·문화콘텐츠학과,056041-01,3,고려시대의역사와문화콘텐츠,박윤선,목,10:00:00,11:30:00
전선 > 역사·문화콘텐츠학과,056045-01,3,K컬처2:K팝,김성환,월,13:00:00,14:30:00
전선 > 역사·문화콘텐츠학과,056045-01,3,K컬처2:K팝,김성환,화,11:30:00,13:00:00
전선 > 역사·문화콘텐츠학과,056026-01,3,한국인의생각과문화의역사,박윤선,화,13:00:00,14:30:00
전선 > 역사·문화콘텐츠학과,056026-01,3,한국인의생각과문화의역사,박윤선,목,13:00:00,14:30:00
전선 > 역사·문화콘텐츠학과,056047-01,3,도시로읽는중국역사,김용천,월,11:30:00,13:00:00
전선 > 역사·문화콘텐츠학과,056047-01,3,도시로읽는중국역사,김용천,목,14:30:00,16:00:00
전선 > 역사·문화콘텐츠학과,056048-01,3,K스토리철학,김성환,월,10:00:00,11:30:00
전선 > 역사·문화콘텐츠학과,056048-01,3,K스토리철학,김성환,수,10:00:00,11:30:00
전선 > 역사·문화콘텐츠학과,056034-01,3,영상자료로보는중국사,김용천,수,11:30:00,13:00:00
전선 > 역사·문화콘텐츠학과,056034-01,3,영상자료로보는중국사,김용천,목,10:00:00,11:30:00
전선 > 문예콘텐츠창작학과,062500-01,3,창의적문예콘텐츠의세계(입문),심재휘,화,16:00:00,17:30:00
전선 > 문예콘텐츠창작학과,062500-01,3,창의적문예콘텐츠의세계(입문),심재휘,목,16:00:00,17:30:00
전선 > 문예콘텐츠창작학과,065020-01,3,영상제작및편집,박성효,화,13:30:00,16:30:00
전선 > 문예콘텐츠창작학과,064021-01,3,시나리오창작연습,신종곤,월,14:30:00,16:00:00
전선 > 문예콘텐츠창작학과,064021-01,3,시나리오창작연습,신종곤,목,13:00:00,14:30:00
전선 > 문예콘텐츠창작학과,064026-01,3,소설쓰기의이론과실제,장혜련,금,09:30:00,12:30:00
전선 > 문예콘텐츠창작학과,064056-01,3,스토리텔링플롯의이해,신종곤,월,11:30:00,13:00:00
전선 > 문예콘텐츠창작학과,064056-01,3,스토리텔링플롯의이해,신종곤,목,10:00:00,11:30:00
전선 > 문예콘텐츠창작학과,065014-01,3,한국문화콘텐츠탐색,이희인,수,10:00:00,13:00:00
전선 > 문예콘텐츠창작학과,062047-01,3,스토리텔링과문화콘텐츠,신종곤,화,10:00:00,11:30:00
전선 > 문예콘텐츠창작학과,062047-01,3,스토리텔링과문화콘텐츠,신종곤,금,10:00:00,11:30:00
전선 > 문예콘텐츠창작학과,062501-01,3,취창업세미나(문창),최영동,월,10:00:00,13:00:00
전선 > 문예콘텐츠창작학과,064020-01,3,시쓰기와상상력개발,심재휘,화,14:30:00,16:00:00
전선 > 문예콘텐츠창작학과,064020-01,3,시쓰기와상상력개발,심재휘,목,11:30:00,13:00:00
전선 > 문예콘텐츠창작학과,064059-01,3,현대문제작가와서사전략,장혜련,수,10:00:00,11:30:00
전선 > 문예콘텐츠창작학과,064059-01,3,현대문제작가와서사전략,장혜련,목,10:00:00,11:30:00
전선 > 문예콘텐츠창작학과,064060-01,3,동시대소설의스토리텔링,장혜련,화,11:30:00,13:00:00
전선 > 문예콘텐츠창작학과,064060-01,3,동시대소설의스토리텔링,장혜련,수,11:30:00,13:00:00
전선 > 문예콘텐츠창작학과,065010-01,3,미디어텍스트강독및비평,이희인,수,14:00:00,17:00:00
전선 > 문예콘텐츠창작학과,065018-01,3,여행문화콘텐츠창작연습,이희인,목,14:30:00,17:30:00
전선 > 문예콘텐츠창작학과,065022-01,3,캡스톤디자인(포트폴리오제작Ⅱ),장혜련,화,09:30:00,11:30:00
전선 > 문예콘텐츠창작학과,065022-01,3,캡스톤디자인(포트폴리오제작Ⅱ),장혜련,목,11:30:00,13:30:00
전기 > 미술만화게임학부,825503-01,3,기초회화,정미혜,목,09:30:00,13:30:00
전기 > 미술만화게임학부,825503-02,3,기초회화,정미혜,목,13:30:00,17:30:00
전기 > 미술만화게임학부,825510-01,3,게임기초컨셉디자인,김진훈,월,13:30:00,17:30:00
전기 > 미술만화게임학부,825510-02,3,게임기초컨셉디자인,김진훈,금,09:30:00,13:30:00
전선 > 미술만화게임학부,825513-01,3,만화기초,김현성,수,09:30:00,13:30:00
전선 > 미술만화게임학부,825513-02,3,만화기초,김현성,수,13:30:00,17:30:00
전선 > 현대미술전공,825601-01,3,조소실기,미술강사2,수,09:30:00,13:30:00
전선 > 현대미술전공,825607-01,3,평면혼합재료기법,유한이,화,09:30:00,13:30:00
전선 > 현대미술전공,825608-01,3,현대회화Ⅱ,김시은,금,13:30:00,17:30:00
전선 > 현대미술전공,825609-01,2,현대미술연구Ⅱ,오세권,금,11:30:00,13:30:00
전선 > 현대미술전공,825627-01,2,입체표현,박민숙,목,09:30:00,12:30:00
전선 > 현대미술전공,825631-01,3,디지털표현기법Ⅱ,허혁준,월,09:30:00,13:30:00
전선 > 현대미술전공,825614-01,3,설치미술,박민숙,수,09:30:00,13:30:00
전선 > 현대미술전공,825615-01,3,캡스톤디자인(창작평면실기Ⅱ),우상희,목,09:30:00,13:30:00
전선 > 현대미술전공,825617-01,3,현대미술과글쓰기,이혜원,수,13:30:00,16:30:00
전선 > 현대미술전공,825633-01,3,미디어연구Ⅱ,노승복,목,13:30:00,17:30:00
전선 > 현대미술전공,825625-01,2,포트폴리오와진로설계,이혜원,수,09:30:00,12:30:00
전선 > 현대미술전공,825628-01,3,동시대작가연구,오세권,목,09:30:00,12:30:00
전필 > 현대미술전공,825636-01,3,평면졸업작품연구Ⅱ,노승복,화,09:30:00,13:30:00
전필 > 현대미술전공,825637-01,3,캡스톤디자인(입체졸업작품연구Ⅱ),박민숙,화,13:30:00,17:30:00
전선 > 만화게임그래픽전공,825706-01,3,웹툰기법Ⅱ,서정화,월,09:30:00,13:30:00
전선 > 만화게임그래픽전공,825706-02,3,웹툰기법Ⅱ,황기연,목,13:30:00,17:30:00
전선 > 만화게임그래픽전공,825707-01,3,게임일러스트,김진훈,목,09:30:00,13:30:00
전선 > 만화게임그래픽전공,825707-02,3,게임일러스트,남상수,금,13:30:00,17:30:00
전선 > 만화게임그래픽전공,825708-01,2,만화스토리텔링,김태형,월,13:30:00,15:30:00
전선 > 만화게임그래픽전공,825708-02,2,만화스토리텔링,김태형,월,15:30:00,17:30:00
전선 > 만화게임그래픽전공,825728-01,2,게임장르연구,박재형,화,12:30:00,15:30:00
전선 > 만화게임그래픽전공,825728-02,2,게임장르연구,박재형,화,15:30:00,18:25:00
전선 > 만화게임그래픽전공,825729-01,3,영상모션그래픽,노승복,수,13:30:00,17:30:00
전선 > 만화게임그래픽전공,825715-01,2,장르만화,황기연,목,09:30:00,12:30:00
전선 > 만화게임그래픽전공,825733-01,3,웹툰창작연구Ⅱ,서정화,월,13:30:00,17:30:00
전선 > 만화게임그래픽전공,825734-01,3,영상웹툰,김태형,화,13:30:00,17:30:00
전선 > 만화게임그래픽전공,825735-01,3,게임컨셉심화Ⅱ,김진훈,수,09:30:00,13:30:00
전선 > 만화게임그래픽전공,825736-01,2,게임에셋디자인,박재형,화,09:30:00,12:30:00
전선 > 만화게임그래픽전공,825737-01,3,게임원형연구,남상수,금,09:30:00,13:30:00
전선 > 만화게임그래픽전공,825723-01,3,만화졸업작품연구Ⅱ,김길태,금,13:30:00,17:30:00
전선 > 만화게임그래픽전공,825739-01,2,만화포트폴리오제작,김길태,금,09:30:00,12:30:00
전선 > 만화게임그래픽전공,825740-01,3,캡스톤디자인(게임졸업작품연구Ⅱ),김진훈,수,13:30:00,17:30:00
전선 > 만화게임그래픽전공,825741-01,2,게임포트폴리오제작Ⅱ,김진훈,목,14:30:00,17:30:00
전선 > 캐릭터·아트상품융합전공,823002-01,3,캐릭터원형제작Ⅰ,이승연,수,13:30:00,17:30:00
전선 > 캐릭터·아트상품융합전공,824135-01,3,뉴이미지표현,최윤정,목,13:30:00,17:30:00
전선 > 캐릭터·아트상품융합전공,825413-01,2,디지털포토,노승복,월,13:30:00,16:30:00
전선 > 캐릭터·아트상품융합전공,823005-01,3,아트콜라보,미술강사3,금,13:30:00,17:30:00
전선 > 캐릭터·아트상품융합전공,825418-01,3,3D캐릭터모델링,허혁준,화,13:30:00,17:30:00
전선 > 캐릭터·아트상품융합전공,823007-01,3,캡스톤디자인(아트상품종합설계Ⅱ),이해인,수,13:30:00,17:30:00
전선 > 캐릭터·아트상품융합전공,825426-01,2,아트마케팅,이혜원,목,14:30:00,16:30:00
전선 > 시각디자인학과,812151-01,2,디자인론,김현,수,11:30:00,13:30:00
전선 > 시각디자인학과,812157-01,3,컴퓨터그래픽Ⅱ,이병석,수,13:30:00,17:30:00
전선 > 시각디자인학과,812157-02,3,컴퓨터그래픽Ⅱ,이병석,월,09:30:00,13:30:00
전선 > 시각디자인학과,812211-01,2,조형II,고선정,목,14:30:00,17:30:00
전선 > 시각디자인학과,812211-02,2,조형II,시각강사2,수,14:30:00,17:30:00
전선 > 시각디자인학과,812212-01,2,색채학,김현,수,09:30:00,11:30:00
전선 > 시각디자인학과,812212-02,2,색채학,반동욱,수,12:30:00,14:30:00
전선 > 시각디자인학과,815007-01,2,자유연상과표현기법,김정효,화,14:30:00,17:30:00
전선 > 시각디자인학과,815007-02,2,자유연상과표현기법,이혜준,목,13:30:00,16:30:00
전선 > 시각디자인학과,812200-01,2,Designthinking,고선정,목,11:30:00,14:30:00
전선 > 시각디자인학과,815013-01,2,일러스트레이션Ⅱ,김현,수,14:30:00,17:30:00
전선 > 시각디자인학과,815013-02,2,일러스트레이션Ⅱ,시각강사2,수,09:30:00,12:30:00
전선 > 시각디자인학과,815014-01,3,모션그래픽스Ⅱ,시각강사1,월,09:30:00,13:30:00
전선 > 시각디자인학과,815014-02,3,모션그래픽스Ⅱ,시각강사1,월,13:30:00,17:30:00
전선 > 시각디자인학과,815015-01,3,지기구조디자인,김정효,화,09:30:00,13:30:00
전선 > 시각디자인학과,815015-02,3,지기구조디자인,박상희,화,13:30:00,17:30:00
전선 > 시각디자인학과,815016-01,3,디자인과텍스트Ⅱ,이병석,수,09:30:00,13:30:00
전선 > 시각디자인학과,815016-02,3,디자인과텍스트Ⅱ,이병석,월,13:30:00,17:30:00
전선 > 시각디자인학과,812604-01,3,디자인교과논리및논술,최윤의,월,14:30:00,17:30:00
전필 > 시각디자인학과,814052-01,3,브랜드패키지디자인II,최윤의,월,09:30:00,13:30:00
전필 > 시각디자인학과,814052-02,3,브랜드패키지디자인II,이미영,화,09:30:00,13:30:00
전필 > 시각디자인학과,814052-03,3,브랜드패키지디자인II,박상희,화,09:30:00,13:30:00
전필 > 시각디자인학과,815020-01,3,타이포그래피디자인Ⅱ,이병석,화,09:30:00,13:30:00
전필 > 시각디자인학과,815020-02,3,타이포그래피디자인Ⅱ,이병석,화,13:30:00,17:30:00
전필 > 시각디자인학과,815020-03,3,타이포그래피디자인Ⅱ,시각강사3,목,13:30:00,17:30:00
전선 > 시각디자인학과,815021-01,3,웹인터페이스디자인Ⅱ,윤여경,수,09:30:00,13:30:00
전선 > 시각디자인학과,815021-02,3,웹인터페이스디자인Ⅱ,윤여경,수,13:30:00,17:30:00
전선 > 시각디자인학과,815028-01,2,디자인매니지먼트,김재민,화,14:30:00,17:30:00
전선 > 시각디자인학과,815028-02,2,디자인매니지먼트,시각강사3,목,09:30:00,12:30:00
전선 > 시각디자인학과,815030-01,2,커뮤니케이션디자인II,반동욱,수,14:30:00,17:30:00
전선 > 시각디자인학과,815030-02,2,커뮤니케이션디자인II,이혜준,목,09:30:00,12:30:00
전선 > 시각디자인학과,815024-01,2,캡스톤디자인(에디토리얼디자인Ⅱ),이병석,목,09:30:00,12:30:00
전선 > 시각디자인학과,815024-02,2,캡스톤디자인(에디토리얼디자인Ⅱ),이병석,목,14:30:00,17:30:00
전선 > 시각디자인학과,815025-01,2,캡스톤디자인(패키지디자인Ⅱ),이미영,목,09:30:00,12:30:00
전선 > 시각디자인학과,815025-02,2,캡스톤디자인(패키지디자인Ⅱ),이미영,월,09:30:00,12:30:00
전선 > 시각디자인학과,815026-01,2,캡스톤디자인(시각디자인Ⅱ),반동욱,수,09:30:00,12:30:00
전선 > 시각디자인학과,815027-01,2,캡스톤디자인(인터렉티브디자인Ⅱ),윤여경,화,09:30:00,12:30:00
전선 > 시각디자인학과,815027-02,2,캡스톤디자인(인터렉티브디자인Ⅱ),윤여경,화,14:30:00,17:30:00
전선 > 산업디자인학과,814130-01,2,디자인표현기법,홍경민,화,09:30:00,11:30:00
전선 > 산업디자인학과,814132-01,2,디자인논리와이해,최성운,월,11:30:00,14:30:00
전선 > 산업디자인학과,814149-01,2,디지털디자인기법,박찬훈,목,14:30:00,17:30:00
전선 > 산업디자인학과,817501-01,2,입체가구디자인,송규호,수,09:30:00,12:30:00
전선 > 산업디자인학과,817501-02,2,입체가구디자인,송규호,수,14:30:00,17:30:00
전선 > 산업디자인학과,814072-01,3,제품컴퓨터모델링II,홍경민,수,09:30:00,13:30:00
전선 > 산업디자인학과,814072-02,3,제품컴퓨터모델링II,홍경민,수,13:30:00,17:30:00
전선 > 산업디자인학과,814135-01,3,트렌드상품디자인,최성운,화,09:30:00,13:30:00
전선 > 산업디자인학과,814135-02,3,트렌드상품디자인,최성운,화,13:30:00,17:30:00
전선 > 산업디자인학과,817503-01,3,기초UX디자인,송규호,목,09:30:00,13:30:00
전선 > 산업디자인학과,817504-01,2,공간디지털모델링Ⅱ,최현철,목,14:30:00,17:30:00
전선 > 산업디자인학과,814074-01,3,지역특화디자인I,홍경민,월,09:30:00,13:30:00
전선 > 산업디자인학과,814142-01,3,캡스톤디자인(프러덕트디자인),최성운,수,09:30:00,13:30:00
전선 > 산업디자인학과,814143-01,3,캡스톤디자인(트렌드공간디자인),김미숙,화,09:30:00,13:30:00
전선 > 산업디자인학과,814143-02,3,캡스톤디자인(트렌드공간디자인),김미숙,화,13:30:00,17:30:00
전선 > 산업디자인학과,814147-01,2,캡스톤디자인(UX디자인실무),송규호,목,14:30:00,17:30:00
전선 > 산업디자인학과,817505-01,2,VMD디스플레이실무,장소연,목,11:30:00,14:30:00
전선 > 산업디자인학과,817506-01,3,취창업세미나(산업디자인),홍경민,월,14:30:00,17:30:00
전선 > 산업디자인학과,814076-01,3,지역특화디자인II,홍경민,화,13:30:00,17:30:00
전선 > 산업디자인학과,814125-01,3,제품디자인실무Ⅱ,최성운,목,09:30:00,13:30:00
전선 > 산업디자인학과,814127-01,3,공간연출디자인실무Ⅱ,김미숙,월,09:30:00,13:30:00
전선 > 산업디자인학과,814146-01,3,UX환경디자인실무Ⅱ,송규호,화,09:30:00,13:30:00
전선 > 영화영상학과,852008-01,3,서양영화사,최수지,월,09:30:00,11:00:00
전선 > 영화영상학과,852008-01,3,서양영화사,최수지,수,09:30:00,11:00:00
전선 > 영화영상학과,852008-02,3,서양영화사,최수지,목,09:30:00,12:30:00
전선 > 영화영상학과,852500-01,2,영상콘텐츠의이해,김수열,화,14:30:00,17:30:00
전선 > 영화영상학과,852502-01,2,커머셜영상제작기초,윤장호,목,09:30:00,12:30:00
전선 > 영화영상학과,852502-02,2,커머셜영상제작기초,윤장호,목,14:30:00,17:30:00
전선 > 영화영상학과,852502-03,2,커머셜영상제작기초,윤장호,금,14:30:00,17:30:00
전선 > 영화영상학과,852503-01,3,영화읽기,최수지,월,14:30:00,17:30:00
전선 > 영화영상학과,852503-02,3,영화읽기,문정미,화,10:00:00,13:00:00
전선 > 영화영상학과,855101-01,2,시나리오작법Ⅱ,문정미,화,14:30:00,17:30:00
전선 > 영화영상학과,855113-01,2,영화상상력트레이닝,김수열,화,09:30:00,12:30:00
전선 > 영화영상학과,855113-02,2,영화상상력트레이닝,영화강사1,월,11:00:00,14:00:00
전선 > 영화영상학과,852507-01,2,프로덕션디자인실무,윤장호,수,14:30:00,17:30:00
전선 > 영화영상학과,852508-01,3,생성형AI편집,홍석찬,수,09:30:00,13:30:00
전선 > 영화영상학과,852509-01,3,디지털영상조명,윤장호,월,13:30:00,17:30:00
전선 > 영화영상학과,854007-01,2,영상음향제작실습,안기성,월,09:30:00,12:30:00
전선 > 영화영상학과,855105-01,3,디지털영상제작실습Ⅱ,김은주,화,09:30:00,13:30:00
전선 > 영화영상학과,855105-02,3,디지털영상제작실습Ⅱ,김은주,화,13:30:00,17:30:00
전선 > 영화영상학과,852511-01,2,OTT플랫폼과비지니스,김명주,월,09:30:00,12:30:00
전선 > 영화영상학과,852511-02,2,OTT플랫폼과비지니스,성지영,수,13:30:00,16:30:00
전선 > 영화영상학과,852512-01,3,사운드디자인과믹싱,성지영,목,09:30:00,13:30:00
전필 > 영화영상학과,855126-01,3,캡스톤디자인(영화제작실습Ⅱ),성지영,수,09:30:00,13:30:00
전필 > 영화영상학과,855126-02,3,캡스톤디자인(영화제작실습Ⅱ),윤장호,수,09:30:00,13:30:00
전선 > 영화영상학과,851018-01,3,영화제작실습IV,한우정,화,13:30:00,17:30:00
전선 > 영화영상학과,851018-02,3,영화제작실습IV,한우정,수,13:30:00,17:30:00
전선 > 영화영상학과,852040-01,3,영화비평,영화강사2,목,13:30:00,16:30:00
전선 > 영화영상학과,852040-02,3,영화비평,한우정,목,14:30:00,17:30:00
전선 > 연기예술학과,851001-01,3,연극개론,안정민,화,15:00:00,16:30:00
전선 > 연기예술학과,851001-01,3,연극개론,안정민,금,09:30:00,11:00:00
전선 > 연기예술학과,851230-01,3,대본분석과역할창조,장경순,금,12:00:00,16:00:00
전선 > 연기예술학과,852080-01,2,음성훈련II,고영민,목,09:30:00,12:30:00
전선 > 연기예술학과,855221-01,2,신체훈련Ⅱ,오광욱,화,11:30:00,14:30:00
전선 > 연기예술학과,855222-01,2,공연제작Ⅰ,황연희,월,14:30:00,17:30:00
전선 > 연기예술학과,855222-02,2,공연제작Ⅰ,황연희,목,14:30:00,17:30:00
전선 > 연기예술학과,851214-01,3,화술Ⅱ,황연희,화,09:30:00,13:30:00
전선 > 연기예술학과,851217-01,3,공연제작Ⅲ(뮤지컬),송욱경,목,09:30:00,13:30:00
전선 > 연기예술학과,851217-02,3,공연제작Ⅲ(뮤지컬),송욱경,목,13:30:00,17:30:00
전선 > 연기예술학과,851218-01,2,뮤지컬댄스,김진선,화,14:30:00,17:30:00
전선 > 연기예술학과,855214-01,3,공연제작융합과정Ⅲ,정태진,수,10:30:00,13:30:00
전선 > 연기예술학과,855214-02,3,공연제작융합과정Ⅲ,정태진,수,14:30:00,17:30:00
전선 > 연기예술학과,855226-01,3,연기·연출실습Ⅳ,황연희,수,14:30:00,18:25:00
전선 > 연기예술학과,855226-02,3,연기·연출실습Ⅳ,장경순,수,14:30:00,18:25:00
전선 > 연기예술학과,857500-01,2,움직임과대사,권영호,월,13:30:00,16:30:00
전선 > 연기예술학과,851225-01,2,연기심화과정Ⅱ,박윤희,화,09:30:00,12:30:00
전필 > 연기예술학과,851237-01,2,카메라연기Ⅱ,김명화,금,13:30:00,16:30:00
전선 > 연기예술학과,852320-01,3,연극영화교과교재연구및지도법,김기란,금,09:30:00,12:30:00
전필 > 연기예술학과,854031-01,3,아시아연극,안정민,화,13:00:00,14:30:00
전필 > 연기예술학과,854031-01,3,아시아연극,안정민,목,13:00:00,14:30:00
전선 > 연기예술학과,854065-01,2,"연극교수학습방법(유아,초등,중등,일반)",김명정,목,09:30:00,12:30:00
전선 > 연기예술학과,857502-01,2,전통과연희,안대천,월,10:30:00,13:30:00
전선 > 연기예술학과,851014-01,3,연극영화교과논리및논술,안정민,목,09:30:00,12:30:00
전선 > 연기예술학과,854060-01,3,경력개발및오디션,황연희,수,09:30:00,13:30:00
전선 > 연기예술학과,855216-01,2,공연제작융합과정Ⅴ,임은주,월,09:30:00,12:30:00
전선 > 연기예술학과,855216-02,2,공연제작융합과정Ⅴ,임은주,수,09:30:00,12:30:00
전선 > 연기예술학과,855224-01,2,캡스톤디자인(공연제작Ⅴ),장경순,월,13:30:00,16:30:00
전선 > 연기예술학과,855224-02,2,캡스톤디자인(공연제작Ⅴ),장경순,목,14:30:00,17:30:00
전선 > 실용음악학과,860010-01,2,실용음악화성학2,김현지,수,09:30:00,11:30:00
전선 > 실용음악학과,860012-01,2,컴퓨터음악기초2,김진하,수,11:30:00,13:30:00
전선 > 실용음악학과,860013-01,2,방송댄스2,김지영,화,12:30:00,14:30:00
전선 > 실용음악학과,860013-02,2,방송댄스2,김지영,화,14:30:00,16:30:00
전선 > 실용음악학과,860025-01,2,퍼포먼스워크샵2,권상희,목,12:30:00,14:30:00
전선 > 실용음악학과,862503-01,3,화성과실용음악이론기초,권상희,화,09:30:00,12:30:00
전필 > 실용음악학과,862504-01,1,"전공실기기초(보컬,송라이팅,미디작곡)2",권상희,월,13:30:00,14:30:00
전필 > 실용음악학과,862504-02,1,"전공실기기초(보컬,송라이팅,미디작곡)2",권상희,화,16:30:00,17:30:00
전필 > 실용음악학과,862504-03,1,"전공실기기초(보컬,송라이팅,미디작곡)2",권상희,목,16:30:00,17:30:00
전필 > 실용음악학과,862504-04,1,"전공실기기초(보컬,송라이팅,미디작곡)2",전시언,목,15:30:00,16:30:00
전필 > 실용음악학과,862504-05,1,"전공실기기초(보컬,송라이팅,미디작곡)2",이길상,수,13:30:00,14:30:00
전필 > 실용음악학과,862504-06,1,"전공실기기초(보컬,송라이팅,미디작곡)2",이길상,수,14:30:00,15:30:00
전필 > 실용음악학과,862504-07,1,"전공실기기초(보컬,송라이팅,미디작곡)2",이길상,수,15:30:00,16:30:00
전필 > 실용음악학과,862504-08,1,"전공실기기초(보컬,송라이팅,미디작곡)2",이길상,수,16:30:00,17:30:00
전필 > 실용음악학과,862504-09,1,"전공실기기초(보컬,송라이팅,미디작곡)2",박민주,수,13:30:00,14:30:00
전필 > 실용음악학과,862504-10,1,"전공실기기초(보컬,송라이팅,미디작곡)2",박민주,수,14:30:00,15:30:00
전필 > 실용음악학과,862504-11,1,"전공실기기초(보컬,송라이팅,미디작곡)2",박민주,수,16:30:00,17:30:00
전필 > 실용음악학과,862504-12,1,"전공실기기초(보컬,송라이팅,미디작곡)2",박민주,수,17:30:00,18:25:00
전필 > 실용음악학과,862504-13,1,"전공실기기초(보컬,송라이팅,미디작곡)2",주형우,화,16:30:00,17:30:00
전필 > 실용음악학과,862504-14,1,"전공실기기초(보컬,송라이팅,미디작곡)2",주형우,화,17:30:00,18:25:00
전필 > 실용음악학과,862504-15,1,"전공실기기초(보컬,송라이팅,미디작곡)2",박봄,목,15:30:00,16:30:00
전필 > 실용음악학과,862504-16,1,"전공실기기초(보컬,송라이팅,미디작곡)2",김찬오,금,12:30:00,13:30:00
전필 > 실용음악학과,862504-17,1,"전공실기기초(보컬,송라이팅,미디작곡)2",김찬오,금,13:30:00,14:30:00
전필 > 실용음악학과,862504-18,1,"전공실기기초(보컬,송라이팅,미디작곡)2",백승현,금,13:30:00,14:30:00
전필 > 실용음악학과,862504-19,1,"전공실기기초(보컬,송라이팅,미디작곡)2",조성근,월,13:30:00,14:30:00
전필 > 실용음악학과,862504-20,1,"전공실기기초(보컬,송라이팅,미디작곡)2",실용강사2,금,09:30:00,10:30:00
전필 > 실용음악학과,862504-21,1,"전공실기기초(보컬,송라이팅,미디작곡)2",실용강사2,금,10:30:00,11:30:00
전필 > 실용음악학과,862504-22,1,"전공실기기초(보컬,송라이팅,미디작곡)2",실용강사2,금,11:30:00,12:30:00
전선 > 실용음악학과,862505-01,2,세션앙상블2,실용강사1,월,14:30:00,16:30:00
전선 > 실용음악학과,862505-02,2,세션앙상블2,마준호,월,14:30:00,16:30:00
